lat,lng
25.3942,68.3736
34.8281,71.8408
28.2834,68.4387
24.8542,67.016
34.1138,71.1672
31.6211,74.2824
35.8462,71.7858
32.5992,70.8511
34.7795,72.3626
31.8326,70.9024
34.8281,71.8408
32.2147,70.3773
33.4491,71.5439
34.1532,71.7066
34.3355,73.2026
34.2019,72.0525
32.9029,70.6355
33.802,72.9066
34.0158,71.9812
34.0197,71.5822
35.092,71.754
34.8649,72.7105
34.1198,72.4698
34.1468,73.2144
33.1175,71.0935
34.0011,72.9372
26.4567,65.2314
31.7555,72.899
33.9739,71.435
31.5938,64.3716
36.0147,69.5998
36.0147,69.5998
33.9692,68.9447
34.9292,72.4146
27.7051,68.8573
27.2109,68.416
24.7889,68.9655
27.1806,67.8228
34.7323,71.5338
25.4393,68.2902
33.9158,71.4218
30.8105,72.7044
31.5134,74.3467
34.8649,72.7105
33.8617,73.476
34.2435,70.7285
34.0197,71.5822
24.9293,67.1279
34.7934,72.2843
34.9348,72.4676
24.8542,67.016
24.9433,67.071
25.0064,67.129
24.8687,66.9946
24.8979,66.9933
24.8069,67.1477
24.8507,67.2707
24.9377,66.9618
24.9041,67.0522
24.8915,66.8254
24.8714,67.0499
24.9982,67.0617
24.9507,67.1317
24.9116,67.0284
24.8935,67.2004
24.8404,67.1911
34.5167,69.1833
35.6256,70.0146
33.3158,68.4532
34.5283,69.1903
26.4567,65.2314
29.2114,67.7327
34.6667,61.0667
30.6644,73.1083
30.0419,72.3527
30.1978,71.4697
26.1206,63.9164
28.0536,69.7024
24.7473,67.923
31.5497,74.3436
35.3129,69.5152
34.0197,71.5822
30.1999,67.0097
34.9669,69.265
32.1058,66.9083
35.2383,69.7711
35.429,69.7348
35.7121,65.2258
34.5167,69.1833
33.5508,68.4225
34.3482,62.1997
34.5167,69.1833
31.6133,65.7101
34.4265,70.4515
37.1166,70.58
36.2243,69.9873
35.0191,69.1511
31.9286,70.4592
27.7383,66.6433
29.0266,66.5936
26.1135,62.0274
27.957,68.6378
26.4006,68.0372
26.7328,67.7763
30.0374,70.6383
33.3548,72.9335
34.8277,71.8416
34.0197,71.5822
32.3011,69.5799
27.666,68.3425
27.5637,68.215
25.3942,68.3736
34.0197,71.5822
27.5637,68.215
32.1058,66.9083
31.5938,64.3716
34.9109,71.1274
36.0147,69.5998
36.0147,69.5998
34.9669,69.265
34.5167,69.1833
33.5508,68.4225
34.8281,71.8408
29.5521,66.0228
33.7214,73.0432
33.5508,68.4225
35.2383,69.7711
32.9705,70.2785
36.7341,69.5336
35.9213,64.7841
30.1999,67.0097
29.7945,66.7206
34.9292,72.4146
33.4491,71.5439
31.4166,73.0833
34.8281,71.8408
29.7945,66.7206
36.5729,69.8578
34.9925,71.4194
36.5729,69.8578
34.5167,69.1833
34.9692,71.2717
32.7076,69.2784
37.1166,70.58
30.0913,66.9304
34.4265,70.4515
26.4567,65.2314
30.1999,67.0097
24.7931,68.1804
28.0536,69.7024
29.9053,69.0885
30.6446,73.0803
28.0013,69.3193
25.3942,68.3736
24.8542,67.016
33.3158,68.4532
35.1167,69.3
32.1058,66.9083
34.8216,67.8273
34.2553,70.8657
34.5167,69.1833
34.8277,71.8416
27.0906,67.7348
25.0247,68.0087
25.4393,68.2902
31.4166,73.0833
32.9029,70.6355
34.8277,71.8416
32.7076,69.2784
32.9374,68.6462
33.7214,73.0432
25.3942,68.3736
24.8542,67.016
30.1999,67.0097
34.0197,71.5822
30.9667,61.8833
34.9874,63.1289
31.5938,64.3716
36.6676,65.7529
34.5167,69.1833
31.6133,65.7101
33.3395,69.9204
34.4265,70.4515
30.9667,61.8833
35.4206,70.9226
33.1757,68.7304
32.6268,65.8733
32.1058,66.9083
36.729,68.857
34.5195,65.2509
34.2019,72.0525
27.5271,68.7452
28.2423,69.1842
24.7473,67.923
28.4326,69.5836
25.3942,68.3736
33.7214,73.0432
28.2834,68.4387
26.7328,67.7763
26.2483,68.4095
27.957,68.6378
25.4393,68.2902
25.5316,69.003
24.6566,68.8386
27.7051,68.8573
25.4624,68.7166
25.3621,69.7339
37.1166,70.58
33.9953,69.0227
36.709,67.1109
36.2647,68.0155
32.3745,62.1164
34.37,73.4708
34.2774,70.3618
34.5006,69.1233
34.2553,70.8657
35.6335,69.2602
35.0468,69.2621
32.6232,65.4579
33.7214,73.0432
30.8944,66.4681
29.8977,69.5256
29.9053,69.0885
24.8299,70.4674
35.2066,71.8763
34.3233,71.3911
30.1999,67.0097
30.5802,66.9961
30.6983,68.3547
30.8261,67.7495
33.0001,70.0698
34.0158,71.9812
33.4491,71.5439
30.3705,68.5979
29.8683,67.3224
35.8462,71.7858
29.5511,67.8322
34.3355,73.2026
28.6333,69.1833
31.3417,69.4287
34.7795,72.3626
34.1198,72.4698
29.0353,69.1595
32.9029,70.6355
24.6029,68.0789
33.9158,71.4218
34.0197,71.5822
34.1532,71.7066
32.5992,70.8511
25.8758,68.4133
34.0011,72.9372
26.8511,68.1264
34.8649,72.7105
33.5319,71.0595
28.0013,69.3193
34.1468,73.2144
34.7323,71.5338
26.0465,68.9481
34.6766,73.0271
35.2611,73.2765
34.2019,72.0525
33.1175,71.0935
32.2147,70.3773
26.3026,68.0857
28.5187,68.5407
24.7931,68.1804
27.0906,67.7348
25.0247,68.0087
26.1385,68.2744
25.7673,68.6504
30.1978,71.4697
33.133,70.0347
33.7214,73.0432
33.1808,70.3896
33.0001,70.0698
32.6893,69.8343
32.9051,69.7488
32.8272,70.7749
34.9449,76.2174
24.8542,67.016
36.3884,74.8644
36.3163,74.6493
35.2863,75.6366
35.6062,73.4687
36.2754,74.7195
35.4241,74.0921
35.4237,75.7391
36.657,74.844
34.6645,75.5305
35.3571,74.8628
35.9186,74.3124
30.1999,67.0097
34.5167,69.1833
32.1058,66.9083
33.0001,70.0698
30.1999,67.0097
30.1999,67.0097
33.7214,73.0432
25.3942,68.3736
26.4193,67.8593
27.0381,67.8481
27.0906,67.7348
27.0685,68.6141
28.6819,69.9599
34.7323,71.5338
31.2689,72.2613
30.9686,72.4659
31.4166,73.0833
31.5497,74.3436
34.0197,71.5822
34.0197,71.5822
33.6007,73.0679
24.8542,67.016
33.7214,73.0432
25.3942,68.3736
27.5637,68.215
25.3942,68.3736
25.3942,68.3736
25.4393,68.2902
24.8542,67.016
27.7051,68.8573
25.3942,68.3736
25.3656,68.3083
26.0001,63.0527
35.2271,69.4051
34.6134,70.765
31.6133,65.7101
33.4491,71.5439
34.37,73.4708
33.5508,68.4225
34.5167,69.1833
34.4265,70.4515
34.5167,69.1833
29.8683,67.3224
31.6736,64.3081
24.7406,69.7991
34.0197,71.5822
28.0536,69.7024
34.3233,71.3911
30.6709,73.6529
31.4166,73.0833
33.4491,71.5439
30.8091,73.4225
33.4491,71.5439
25.3942,68.3736
31.542,74.2695
33.7218,66.1302
33.6007,73.0679
24.8542,67.016
33.7214,73.0432
25.3942,68.3736
25.3942,68.3736
27.5637,68.215
27.8388,67.875
26.9817,64.1166
33.5974,69.2259
34.8731,71.147
34.5167,69.1833
34.5195,65.2509
33.7917,69.9094
27.1806,67.8228
27.5637,68.215
25.3586,67.5833
34.3355,73.2026
30.0374,70.6383
32.0678,73.6854
24.8542,67.016
25.5316,69.003
32.2636,75.1601
35.429,69.7348
34.0197,71.5822
34.0197,71.5822
24.8542,67.016
34.7028,70.6019
37.1043,71.1638
34.6925,70.9264
25.8445,66.6741
25.3942,68.3736
24.8542,67.016
25.8758,68.4133
24.8833,68.8166
26.4179,67.8408
24.7889,68.9655
27.5271,68.7452
31.5497,74.3436
31.4166,73.0833
27.7051,68.8573
33.6007,73.0679
25.3942,68.3736
33.9692,68.9447
30.1999,67.0097
24.8542,67.016
25.3942,68.3736
24.8542,67.016
25.3942,68.3736
27.7383,66.6433
36.709,67.1109
34.925,62.9017
36.0147,69.5998
34.5014,66.28
34.5167,69.1833
31.1076,61.8823
31.2689,72.2613
36.709,67.1109
30.1999,67.0097
35.9186,74.3124
30.0419,72.3527
27.7051,68.8573
34.9543,71.6864
31.5665,72.6482
31.5665,72.6482
35.9186,74.3124
25.1232,68.5354
34.3355,73.2026
32.9575,69.8868
27.5637,68.215
30.1999,67.0097
28.5833,65.4167
34.5167,69.1833
34.5167,69.1833
34.4265,70.4515
34.5167,69.1833
35.1167,69.3
31.5708,74.3106
35.9186,74.3124
24.8167,67.0333
24.7286,68.2602
27.957,68.6378
28.2834,68.4387
25.7673,68.6504
33.7214,73.0432
33.6007,73.0679
24.8542,67.016
25.0064,67.129
30.1999,67.0097
33.6007,73.0679
32.5992,70.8511
28.2834,68.4387
34.1532,71.7066
33.1175,71.0935
24.8542,67.016
34.3355,73.2026
32.9029,70.6355
34.0011,72.9372
35.2066,71.8763
35.8462,71.7858
25.3942,68.3736
33.5319,71.0595
32.5992,70.8511
33.4491,71.5439
34.8649,72.7105
33.802,72.9066
31.9894,71.4395
27.5637,68.215
27.5637,68.215
34.1468,73.2144
34.2019,72.0525
34.1198,72.4698
34.0158,71.9812
25.3942,68.3736
34.0197,71.5822
25.3942,68.3736
32.2147,70.3773
26.0001,63.0527
36.0147,69.5998
36.0649,69.1334
34.8216,67.8273
34.5167,69.1833
25.4393,68.2902
34.3604,63.9075
26.0159,63.8883
35.3137,73.3236
26.3026,68.0857
24.3585,70.7511
27.0685,68.6141
25.3586,67.5833
28.2423,69.1842
30.1978,71.4697
30.1978,71.4697
27.666,68.3425
35.9186,74.3124
32.5153,69.2912
34.0197,71.5822
34.7323,71.5338
24.8687,66.9946
33.0001,70.0698
34.0197,71.5822
34.0197,71.5822
24.8687,66.9946
30.1999,67.0097
24.8542,67.016
27.7051,68.8573
25.3942,68.3736
26.0001,63.0527
28.6333,69.1833
30.6794,66.7142
34.156,64.7857
35.3632,69.5938
35.0166,69.174
34.8352,70.3607
31.0058,66.4
33.0001,70.0698
36.2243,69.9873
33.8568,73.759
30.2842,62.0448
26.3026,68.0857
24.8052,68.3223
27.2109,68.416
28.2834,68.4387
30.0374,70.6383
34.9256,71.5141
33.4491,71.5439
33.5508,68.4225
35.1183,69.2378
35.2271,69.4051
35.2763,69.2866
24.8542,67.016
24.9041,67.0522
34.0197,71.5822
24.8542,67.016
30.1999,67.0097
34.3482,62.1997
30.1978,71.4697
33.6007,73.0679
31.4166,73.0833
31.5497,74.3436
34.6479,70.8975
35.2818,69.1528
35.2383,69.7711
31.6133,65.7101
36.5729,69.8578
36.9167,72.3
34.5167,69.1833
33.7969,71.5586
35.429,69.7348
27.0685,68.6141
28.2834,68.4387
28.5833,65.4167
33.0001,70.0698
34.0197,71.5822
33.79,71
34.3482,62.1997
24.8542,67.016
25.3942,68.3736
30.1999,67.0097
34.0197,71.5822
25.3942,68.3736
25.3942,68.3736
30.1999,67.0097
35.0166,69.174
36.7341,69.5336
32.1764,66.5127
30.1999,67.0097
34.3482,62.1997
31.0058,66.4
33.8474,73.6398
35.5335,73.6156
34.3355,73.2026
34.0197,71.5822
31.4166,73.0833
24.8542,67.016
34.0011,72.9372
31.5497,74.3436
30.1999,67.0097
25.3942,68.3736
34.0197,71.5822
25.3942,68.3736
30.1999,67.0097
34.4265,70.4515
35.9213,64.7841
34.6714,70.2094
35.2383,69.7711
33.1348,65.0607
29.2114,67.7327
31.5586,65.3291
25.1216,62.3254
26.0001,63.0527
33.7214,73.0432
30.0374,70.6383
36.5729,69.8578
34.0197,71.5822
30.1999,67.0097
34.0197,71.5822
25.3942,68.3736
27.7051,68.8573
35.6335,69.2602
35.1167,69.3
32.9299,66.6891
34.5167,69.1833
30.1007,67.9382
28.9876,63.5908
28.8884,64.4061
28.3747,68.3503
29.5521,66.0228
28.3009,68.1908
26.0001,63.0527
26.3026,68.0857
26.8511,68.1264
25.5316,69.003
32.5728,74.0789
32.9029,70.6355
30.1604,73.5678
34.1532,71.7066
32.3011,69.5799
36.8019,69.3995
31.8326,70.9024
34.0158,71.9812
32.2147,70.3773
33.7214,73.0432
26.0001,63.0527
34.8649,72.7105
34.2019,72.0525
34.9054,72.2048
34.3943,72.6151
24.9356,67.0405
35.8462,71.7858
34.3355,73.2026
34.1468,73.2144
34.1198,72.4698
33.5319,71.0595
34.0197,71.5822
35.2066,71.8763
33.1175,71.0935
34.0011,72.9372
33.4491,71.5439
27.7051,68.8573
34.1532,71.7066
27.5637,68.215
33.802,72.9066
31.7324,70.3372
33.0001,70.0698
32.5992,70.8511
31.6133,65.7101
35.9446,68.7151
34.3482,62.1997
36.5729,69.8578
33.9158,71.4218
33.0001,70.0698
31.6323,64.2645
28.8884,64.4061
30.1999,67.0097
26.0001,63.0527
27.1806,67.8228
28.3009,68.1908
30.2158,67.5881
26.6921,67.6133
31.5497,74.3436
30.8944,66.4681
30.1999,67.0097
27.5637,68.215
30.1999,67.0097
25.3942,68.3736
25.3942,68.3736
27.5637,68.215
24.8542,67.016
26.0001,63.0527
36.2665,68.0298
31.5939,64.3383
24.7931,68.1804
27.957,68.6378
31.5497,74.3436
32.1661,74.1701
33.6007,73.0679
34.412,70.2963
34.412,70.2963
33.1175,71.0935
24.8542,67.016
33.4491,71.5439
31.5134,74.3467
25.3942,68.3736
30.0374,70.6383
31.4166,73.0833
30.1978,71.4697
29.3565,71.6841
33.7214,73.0432
30.1999,67.0097
27.7051,68.8573
25.3942,68.3736
24.9056,67.0822
27.5637,68.215
34.0197,71.5822
35.8462,71.7858
24.8542,67.016
24.6029,68.0789
25.3942,68.3736
28.0013,69.3193
25.3942,68.3736
34.0197,71.5822
34.0197,71.5822
24.9678,68.6771
24.6566,68.8386
26.7328,67.7763
25.8758,68.4133
25.5316,69.003
25.3942,68.3736
26.2483,68.4095
27.5271,68.7452
25.3942,68.3736
27.957,68.6378
28.2834,68.4387
25.4624,68.7166
24.7406,69.7991
24.7473,67.923
25.3621,69.7339
24.8299,70.4674
26.0465,68.9481
27.8388,67.875
28.4326,69.5836
25.4393,68.2902
26.8511,68.1264
25.3942,68.3736
37.126,69.8305
34.4265,70.4515
37.3841,69.4529
36.7341,69.5336
35.6863,69.3114
35.6863,69.3114
36.5729,69.8578
36.7341,69.5336
33.8568,73.759
27.1142,65.5629
30.1999,67.0097
24.8542,67.016
25.5178,69.2336
24.6029,68.0789
24.7473,67.923
34.37,73.4708
34.8352,70.3607
24.8542,67.016
33.9158,71.4218
24.8542,67.016
24.8542,67.016
31.5134,74.3467
34.0197,71.5822
27.5637,68.215
27.5637,68.215
30.1999,67.0097
34.0197,71.5822
35.066,69.4976
31.8209,64.57
34.6714,70.2094
30.1999,67.0097
24.8542,67.016
34.5167,69.1833
35.2271,69.4051
35.6863,69.3114
35.9213,64.7841
27.5202,69.0445
25.3621,69.7339
25.3621,69.7339
27.5271,68.7452
31.5656,74.3094
33.7214,73.0432
34.3355,73.2026
30.1596,73.7381
31.1515,72.6665
36.683,69.1128
31.4166,73.0833
27.5637,68.215
27.5637,68.215
27.5637,68.215
30.1999,67.0097
24.9293,67.1279
26.0159,63.8883
35.2597,69.4535
35.2818,69.1528
35.1183,69.2378
35.2383,69.7711
35.6335,69.2602
33.0001,70.0698
34.5167,69.1833
35.0467,69.2919
32.3745,62.1164
36.2647,68.0155
35.6335,69.2602
36.0047,68.0383
27.0906,67.7348
27.5271,68.7452
25.3942,68.3736
26.8511,68.1264
24.8833,68.8166
25.7673,68.6504
24.8542,67.016
31.4166,73.0833
36.2647,68.0155
34.7028,70.6019
33.9991,71.3646
32.9705,70.2785
31.8326,70.9024
24.9293,67.1279
30.653,66.899
34.37,73.4708
30.1999,67.0097
34.0197,71.5822
35.3129,69.5152
32.8201,67.7693
34.9789,69.5724
35.6335,69.2602
35.6335,69.2602
32.8201,67.7693
29.0353,69.1595
24.8542,67.016
34.0197,71.5822
32.1004,74.8608
25.3942,68.3736
25.3942,68.3736
33.5836,68.4532
25.3942,68.3736
30.1999,67.0097
24.8542,67.016
25.3942,68.3736
29.0266,66.5936
31.6133,65.7101
35.6335,69.2602
35.6335,69.2602
33.5508,68.4225
29.3479,66.6365
30.1999,67.0097
35.5891,68.9009
36.691,68.7965
36.8019,69.3995
30.1999,67.0097
28.2834,68.4387
26.4179,67.8408
31.4166,73.0833
31.2689,72.2613
24.9507,67.1317
32.568,69.8291
30.2471,73.697
31.4166,73.0833
31.2689,72.2613
31.1642,72.0972
31.4166,73.0833
30.0726,71.1938
33.9065,73.3937
31.5497,74.3436
30.1999,67.0097
33.9991,71.3646
31.5497,74.3436
31.5497,74.3436
31.5497,74.3436
25.3942,68.3736
27.5637,68.215
28.4839,67.5874
31.7217,73.9769
25.3942,68.3736
27.7051,68.8573
30.1999,67.0097
33.5913,73.3867
31.5497,74.3436
31.5497,74.3436
33.4491,71.5439
37.189,68.9364
35.2383,69.7711
35.0166,69.174
32.1058,66.9083
35.2383,69.7711
34.5167,69.1833
32.1058,66.9083
35.9446,68.7151
35.2763,69.2866
36.0147,69.5998
34.6714,70.2094
28.4326,69.5836
25.3942,68.3736
27.1806,67.8228
24.8833,68.8166
27.197,68.4909
27.0685,68.6141
34.7632,71.4089
33.9158,71.4218
31.1515,72.6665
28.5833,65.4167
34.2019,72.0525
32.3011,69.5799
27.666,68.3425
24.8542,67.016
34.0197,71.5822
30.1999,67.0097
35.2818,69.1528
34.9692,71.2717
29.2114,67.7327
35.9213,64.7841
32.3745,62.1164
30.1007,67.9382
35.429,69.7348
25.0064,67.129
34.5167,69.1833
36.0147,69.5998
33.2412,69.8297
30.3838,67.7199
35.429,69.7348
30.1999,67.0097
25.3942,68.3736
24.6566,68.8386
28.0013,69.3193
25.8758,68.4133
26.7328,67.7763
28.4326,69.5836
26.3026,68.0857
26.0465,68.9481
26.0465,68.9481
27.8388,67.875
24.6029,68.0789
26.2483,68.4095
27.7051,68.8573
24.9678,68.6771
25.4624,68.7166
24.8299,70.4674
33.8834,70.6536
29.7487,73.2365
24.9578,69.3121
33.8834,70.6536
25.3942,68.3736
25.5316,69.003
28.2834,68.4387
27.5637,68.215
26.3026,68.0857
25.3621,69.7339
27.7589,68.0922
24.9293,67.1279
34.0752,71.2171
28.5833,65.4167
36.6974,67.6983
37.189,68.9364
35.6256,70.0146
35.2763,69.2866
33.5748,68.1941
37.126,69.8305
34.5167,69.1833
25.3942,68.3736
27.5637,68.215
28.2834,68.4387
25.3621,69.7339
26.3026,68.0857
27.9833,68.0034
26.2483,68.4095
25.1232,68.5354
27.7589,68.0922
25.813,68.4227
24.3539,68.267
26.0465,68.9481
27.7051,68.8573
24.7473,67.923
25.5316,69.003
28.0013,69.3193
24.8299,70.4674
24.6566,68.8386
26.7328,67.7763
25.8758,68.4133
25.4393,68.2902
27.8388,67.875
26.099,62.364
26.0465,68.9481
25.3942,68.3736
33.6007,73.0679
34.0011,72.9372
25.3942,68.3736
30.1999,67.0097
31.4515,74.3083
35.429,69.7348
32.1058,66.9083
35.6256,70.0146
30.3792,67.4381
32.9705,70.2785
35.6863,69.3114
24.9056,67.0822
33.0001,70.0698
33.9953,69.0227
36.0147,69.5998
34.5167,69.1833
36.0147,69.5998
36.0147,69.5998
34.3956,68.8662
32.9051,69.7488
33.7214,73.0432
27.957,68.6378
34.4378,73.2193
33.4491,71.5439
29.7655,71.0689
26.7328,67.7763
34.6766,73.0271
34.3355,73.2026
26.3026,68.0857
27.1806,67.8228
33.0001,70.0698
24.7286,68.2602
26.2483,68.4095
28.2834,68.4387
30.1999,67.0097
27.5271,68.7452
26.8301,68.4811
24.7406,69.7991
24.2744,67.6739
25.9636,68.3729
27.3515,68.5205
24.7473,67.923
35.429,69.7348
30.1999,67.0097
27.5637,68.215
25.3942,68.3736
30.1999,67.0097
25.3942,68.3736
27.5637,68.215
25.3942,68.3736
24.8542,67.016
31.5497,74.3436
35.2818,69.1528
34.37,73.4708
33.0001,70.0698
35.1459,69.2696
26.2483,68.4095
35.3632,69.5938
25.3942,68.3736
25.3942,68.3736
30.1999,67.0097
25.3942,68.3736
35.2818,69.1528
30.3838,67.7199
36.0147,69.5998
31.1076,61.8823
31.5938,64.3716
29.6822,71.9966
36.709,67.1109
34.7632,71.4089
32.9029,70.6355
35.0164,69.3445
37.3451,69.5338
32.9705,70.2785
36.2647,68.0155
32.9741,70.1988
32.0728,64.8359
31.1167,64.2
32.4457,64.7449
31.5211,64.1176
25.3621,69.7339
33.3246,68.4407
31.5102,73.3867
35.6335,69.2602
34.5167,69.1833
36.0147,69.5998
35.3129,69.5152
34.0197,71.5822
34.5167,69.1833
34.9844,70.9051
34.9109,71.1274
29.3479,66.6365
29.0353,69.1595
33.7214,73.0432
27.5637,68.215
30.9686,72.4659
30.1978,71.4697
25.5316,69.003
33.5319,71.0595
34.1468,73.2144
34.7795,72.3626
34.0158,71.9812
34.0197,71.5822
31.8326,70.9024
32.2147,70.3773
34.1198,72.4698
34.2019,72.0525
34.0011,72.9372
33.802,72.9066
35.8462,71.7858
34.1532,71.7066
34.3355,73.2026
31.5497,74.3436
26.4567,65.2314
33.5974,69.2259
36.0147,69.5998
36.683,69.1128
35.2863,75.6366
35.2383,69.7711
32.1058,66.9083
34.37,73.4708
33.8568,73.759
33.5183,73.9022
33.7214,73.0432
34.37,73.4708
26.7328,67.7763
33.4491,71.5439
32.3011,69.5799
34.3482,62.1997
24.8542,67.016
34.5167,69.1833
36.5173,69.0795
36.7397,69.009
35.3129,69.5152
34.5167,69.1833
36.0147,69.5998
35.5017,66.5064
34.1572,71.9285
32.9029,70.6355
34.1198,72.4698
33.8433,70.9836
33.4491,71.5439
34.1198,72.4698
35.9661,69.6497
24.8687,66.9946
27.7051,68.8573
30.1999,67.0097
27.7543,68.4518
26.3026,68.0857
35.9661,69.6497
34.5167,69.1833
32.6345,65.5147
31.6133,65.7101
25.7673,68.6504
26.2483,68.4095
27.0906,67.7348
24.7406,69.7991
33.4491,71.5439
31.5678,73.1818
24.8542,67.016
35.5017,66.5064
31.5497,74.3436
31.5497,74.3436
24.8542,67.016
25.3942,68.3736
27.5637,68.215
27.5637,68.215
30.1999,67.0097
32.6232,65.4579
36.2647,68.0155
32.9705,70.2785
30.3792,67.4381
27.3714,68.0998
27.2485,68.5233
32.9051,69.7488
30.6644,73.1083
24.7406,69.7991
35.2763,69.2866
33.4491,71.5439
34.0197,71.5822
34.9669,69.265
35.6335,69.2602
32.6542,62.1043
31.8326,70.9024
32.2147,70.3773
34.3482,62.1997
34.8216,67.8273
34.4938,69.2743
37.189,68.9364
25.2277,62.4532
25.0431,68.6556
27.5637,68.215
24.7286,68.2602
26.7328,67.7763
27.3714,68.0998
24.7286,68.2602
24.7889,68.9655
24.8833,68.8166
25.2879,69.2511
30.6644,73.1083
29.3565,71.6841
33.9991,71.3646
24.8542,67.016
27.957,68.6378
33.0001,70.0698
34.1138,71.1672
34.9256,71.5141
34.0197,71.5822
32.1058,66.9083
34.1532,71.7066
27.5637,68.215
35.0467,69.2919
34.3482,62.1997
32.9705,70.2785
36.265,74.529
35.9186,74.3124
32.9705,70.2785
24.6566,68.8386
27.0685,68.6141
25.3586,67.5833
24.8542,67.016
25.3942,68.3736
34.0197,71.5822
28.0013,69.3193
34.5167,69.1833
27.5637,68.215
27.5637,68.215
34.1201,71.1043
27.5637,68.215
26.3091,63.1537
33.0001,70.0698
33.8834,70.6536
32.9741,70.1988
35.9446,68.7151
34.272,70.5679
33.133,70.0347
26.0138,63.5908
29.2114,67.7327
27.3863,68.0693
24.9056,67.0822
33.4491,71.5439
34.219,71.5539
34.219,71.5539
31.5497,74.3436
36.3163,74.6493
31.5497,74.3436
32.9029,70.6355
33.7214,73.0432
24.8935,67.2004
33.7731,72.3741
27.5637,68.215
31.5497,74.3436
29.7945,66.7206
32.9705,70.2785
33.7731,72.3741
35.0467,69.2919
35.6335,69.2602
32.2906,69.4268
33.0001,70.0698
36.7341,69.5336
37.2843,70.416
35.2383,69.7711
35.429,69.7348
34.1638,72.31
35.9186,74.3124
25.3942,68.3736
27.3714,68.0998
26.4006,68.0372
27.0685,68.6141
36.709,67.1109
34.5167,69.1833
35.6335,69.2602
34.7482,71.0235
31.5497,74.3436
33.7214,73.0432
27.3001,68.614
24.8542,67.016
31.6547,65.6494
33.8834,70.6536
33.6007,73.0679
35.6863,69.3114
30.1989,67.71
24.8542,67.016
35.9446,68.7151
36.9798,70.7392
36.0147,69.5998
36.709,67.1109
31.6133,65.7101
34.4265,70.4515
36.709,67.1109
32.2906,69.4268
26.6921,67.6133
24.6992,70.1816
24.4666,69.584
24.3585,70.7511
24.6589,69.294
27.0381,67.8481
25.1113,70.2586
29.9999,73.2562
25.3674,68.352
32.9741,70.1988
24.9293,67.1279
34.5167,69.1833
32.3011,69.5799
34.2122,62.2124
35.6335,69.2602
35.6863,69.3114
36.3041,66.8573
35.9446,68.7151
26.4211,62.8977
26.9817,64.1166
26.099,62.364
29.2114,67.7327
30.1999,67.0097
27.5637,68.215
26.8511,68.1264
36.709,67.1109
34.8216,67.8273
24.8542,67.016
34.0197,71.5822
35.6863,69.3114
35.1092,69.4334
32.9051,69.7488
33.7214,73.0432
34.1468,73.2144
25.3942,68.3736
24.7889,68.9655
26.6921,67.6133
27.0685,68.6141
24.8833,68.8166
24.9041,67.0522
31.4166,73.0833
34.1198,72.4698
32.9029,70.6355
34.0197,71.5822
24.9293,67.1279
32.5728,74.0789
30.8091,73.4225
24.8935,67.2004
27.5637,68.215
25.5316,69.003
24.8404,67.1911
24.8069,67.1477
32.5992,70.8511
24.8687,66.9946
24.8542,67.016
34.8277,71.8416
24.9982,67.0617
24.8979,66.9933
24.8542,67.016
34.7323,71.5338
35.9186,74.3124
31.4515,74.3083
31.5497,74.3436
25.0434,66.8187
34.0197,71.5822
24.8542,67.016
34.5195,65.2509
34.5195,65.2509
34.1959,70.8318
34.7323,71.5338
33.4491,71.5439
34.0197,71.5822
34.2019,72.0525
34.0197,71.5822
33.6007,73.0679
34.9375,72.8791
24.9116,67.0284
24.8687,66.9946
26.7328,67.7763
24.9293,67.1279
33.8579,72.566
24.8814,67.1611
27.2879,68.505
35.0467,69.2919
35.3129,69.5152
35.8462,71.7858
24.9507,67.1317
24.8069,67.1477
34.0197,71.5822
35.0467,69.2919
34.9874,63.1289
34.6925,70.9264
35.5017,66.5064
35.5017,66.5064
32.1661,74.1701
32.4458,74.1159
32.9331,73.7264
32.5728,74.0789
32.7038,73.959
34.412,70.2963
35.0467,69.2919
34.0004,68.7135
26.4211,62.8977
28.2149,68.3681
33.133,70.0347
26.8511,68.1264
27.0685,68.6141
28.2834,68.4387
33.6844,71.5208
32.5728,74.0789
34.8277,71.8416
32.3004,74.9971
30.8347,72.0777
34.7795,72.3626
31.6133,65.7101
25.7673,68.6504
25.7673,68.6504
28.2423,69.1842
24.8542,67.016
33.3548,72.9335
27.2879,68.505
27.8388,67.875
27.5202,69.0445
28.0205,69.5523
28.2423,69.1842
27.8561,69.1111
25.3942,68.3736
28.0004,68.7279
26.2483,68.4095
26.0465,68.9481
24.6589,69.294
27.6799,68.8993
28.2834,68.4387
34.6428,66.3024
35.0467,69.2919
35.1183,69.2378
34.4432,70.6565
31.1707,74.1013
30.6644,73.1083
30.5301,72.6916
30.3017,71.9321
30.438,72.3164
30.8091,73.4225
31.0299,73.852
31.2453,74.2148
30.1978,71.4697
31.5497,74.3436
26.2483,68.4095
34.5014,66.28
34.5167,69.1833
32.8133,69.9697
24.9377,66.9618
24.8167,67.0333
24.7975,67.0634
24.9433,67.071
24.9293,67.1279
24.8404,67.1911
24.9507,67.1317
24.8542,67.016
24.8814,67.1611
37.2843,70.416
24.7889,68.9655
27.1806,67.8228
24.8833,68.8166
25.3586,67.5833
28.4164,70.2998
32.5992,70.8511
33.7214,73.0432
33.6007,73.0679
31.5714,74.3646
28.2834,68.4387
25.3942,68.3736
30.1999,67.0097
30.1999,67.0097
25.3942,68.3736
24.8542,67.016
